url_length,num_dots,num_hyphens,num_underscores,num_slashes,num_digits,digit_ratio,num_special,num_question,num_equal,num_dollar,num_exclamation,num_hashtag,num_percent,repeated_digits_url,domain_length,num_hyphens_domain,num_special_domain,has_special_domain,subdomain_count,avg_subdomain_len,subdomain_hyphen,subdomain_repeated_digits,entropy_url,entropy_domain,https,has_ip_host,is_related_to_cse,html_length,num_links,external_links_ratio,num_forms,has_login_form,num_scripts,num_iframes,title_length,meta_keyword_match,favicon_match_cse,favicon_distance,label,source
95,2,1,0,5,8,0.08421051745152447,2,0,0,0,0,0,0,0,16,1,0,0,1,4.0,0,0,4.651243904574359,3.327819531114783,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
42,2,0,0,4,15,0.35714277210886375,2,0,0,0,0,0,0,1,11,0,0,0,1,2.0,0,0,4.433634982148036,2.8453509366224368,1,0,0,13993.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,SBI,24,1,phishing_data.xlsx
35,2,0,0,2,0,0.0,2,0,0,0,0,0,0,0,24,0,0,0,1,3.0,0,0,3.8617250747563867,3.6012274809529554,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
40,2,2,0,3,7,0.1749999562500109,2,0,0,0,0,0,0,1,10,0,0,0,1,20.0,1,1,4.28418371977919,3.1219280948873624,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ICICI,30,1,phishing_data.xlsx
28,1,1,0,3,0,0.0,1,0,0,0,0,0,0,0,7,0,0,0,0,0.0,0,0,4.110577243331642,2.8073549220576037,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Airtel,18,1,phishing_data.xlsx
27,1,1,0,3,0,0.0,1,0,0,0,0,0,0,0,18,1,0,0,0,0.0,0,0,3.661932872373582,3.1279868068776753,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
111,2,2,1,7,9,0.08108107377647984,4,1,1,0,0,0,0,0,10,0,0,0,1,4.0,0,0,5.506185655714814,2.6464393446710157,1,0,0,65979.0,5.0,0.7999984000032001,1.0,1.0,5.0,0.0,31.0,0.0,NIC,28,1,phishing_data.xlsx
23,2,0,0,3,0,0.0,2,0,0,0,0,0,0,0,6,0,0,0,1,1.0,0,0,4.0559581516151235,2.2516291673878226,1,0,0,7070.0,6.0,0.6666655555574075,0.0,0.0,4.0,1.0,29.0,0.0,,999,1,phishing_data.xlsx
61,3,3,0,3,4,0.06557375974200659,3,0,0,0,0,0,0,1,18,0,0,0,2,16.0,1,1,4.329252346223362,3.6835423624332306,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
50,2,0,0,4,20,0.399999920000016,2,0,0,0,0,0,0,1,10,0,0,0,1,5.0,0,0,4.383465189601647,2.6464393446710157,1,0,0,918586.0,6.0,0.6666655555574075,2.0,1.0,6.0,0.0,25.0,0.0,NIC,28,1,phishing_data.xlsx
84,2,0,0,6,7,0.08333332341269958,2,0,0,0,0,0,0,0,10,0,0,0,1,4.0,0,0,5.067812887467077,2.6464393446710157,1,0,0,7660.0,3.0,0.6666644444518518,0.0,0.0,1.0,0.0,5.0,0.0,NIC,28,1,phishing_data.xlsx
22,1,0,0,3,1,0.04545452479339782,1,0,0,0,0,0,0,0,6,0,0,0,0,0.0,0,0,4.027169118440618,2.584962500721156,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NIC,22,1,phishing_data.xlsx
51,3,0,0,4,1,0.01960783929258053,3,0,0,0,0,0,0,0,9,0,0,0,2,5.0,0,0,4.564007204462068,2.94770277922009,1,0,0,105024.0,0.0,0.0,0.0,0.0,21.0,0.0,13.0,0.0,ICICI,24,1,phishing_data.xlsx
31,2,1,0,3,0,0.0,2,0,0,0,0,0,0,0,16,1,0,0,1,5.0,0,0,4.106949132758152,3.375,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
28,1,1,0,3,0,0.0,1,0,0,0,0,0,0,0,14,1,0,0,0,0.0,0,0,3.842370993177109,3.3787834934861753,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
21,1,1,0,3,1,0.04761902494332146,1,0,0,0,0,0,0,0,6,1,0,0,0,0.0,0,0,3.939470994001287,2.584962500721156,1,0,0,7068.0,6.0,0.6666655555574075,0.0,0.0,4.0,1.0,29.0,0.0,SBI,24,1,phishing_data.xlsx
31,2,1,0,2,3,0.09677416233091538,2,0,0,0,0,0,0,1,15,0,0,0,1,7.0,1,1,4.43806727812881,3.506890595608519,1,0,0,2624.0,1.0,0.9999900000999989,0.0,0.0,1.0,1.0,0.0,0.0,,999,1,phishing_data.xlsx
21,1,1,0,3,1,0.04761902494332146,1,0,0,0,0,0,0,0,6,1,0,0,0,0.0,0,0,3.8442328987631917,2.584962500721156,1,0,0,1675.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,SBI,24,1,phishing_data.xlsx
179,2,2,0,7,18,0.10055865360007521,8,1,3,0,0,0,2,1,10,0,0,0,1,4.0,0,0,5.562758766308691,2.6464393446710157,1,0,0,109138.0,0.0,0.0,0.0,0.0,21.0,0.0,25.0,0.0,NIC,28,1,phishing_data.xlsx
35,2,1,0,3,6,0.17142852244899356,2,0,0,0,0,0,0,1,11,0,0,0,1,14.0,1,1,4.229003731107054,3.095795255000934,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SBI,32,1,phishing_data.xlsx
179,2,1,5,7,21,0.11731842920008775,8,1,3,0,0,0,2,1,10,0,0,0,1,4.0,0,0,5.6431944627638515,2.6464393446710157,1,0,0,108554.0,0.0,0.0,0.0,0.0,21.0,0.0,58.0,0.0,NIC,28,1,phishing_data.xlsx
23,2,0,0,3,2,0.08695648393196351,2,0,0,0,0,0,0,0,6,0,0,0,1,1.0,0,0,4.0559581516151235,2.2516291673878226,1,0,0,7070.0,6.0,0.6666655555574075,0.0,0.0,4.0,1.0,29.0,0.0,,999,1,phishing_data.xlsx
23,2,0,0,3,2,0.08695648393196351,2,0,0,0,0,0,0,0,6,0,0,0,1,1.0,0,0,4.0559581516151235,2.2516291673878226,1,0,0,7070.0,6.0,0.6666655555574075,0.0,0.0,4.0,1.0,29.0,0.0,,999,1,phishing_data.xlsx
35,2,0,0,3,0,0.0,2,0,0,0,0,0,0,0,15,0,0,0,1,10.0,0,0,4.093149802473811,3.506890595608519,1,0,0,567.0,1.0,0.9999900000999989,0.0,0.0,1.0,0.0,16.0,0.0,,999,1,phishing_data.xlsx
133,4,2,0,3,21,0.15789472497032142,15,1,3,0,0,0,7,1,6,0,0,0,0,0.0,0,0,4.861932122073173,2.584962500721156,1,0,0,99247.0,1.0,0.0,0.0,0.0,20.0,0.0,16.0,0.0,NIC,14,1,phishing_data.xlsx
43,2,0,0,3,0,0.0,2,0,0,0,0,0,0,0,10,0,0,0,1,23.0,0,0,4.228963744112237,3.1219280948873624,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ICICI,30,1,phishing_data.xlsx
37,2,0,0,4,0,0.0,2,0,0,0,0,0,0,0,12,0,0,0,1,3.0,0,0,4.033513500647141,3.0220552088742005,1,0,0,50576.0,24.0,0.4583331423611907,0.0,0.0,30.0,0.0,17.0,0.0,,999,1,phishing_data.xlsx
23,2,0,0,3,2,0.08695648393196351,2,0,0,0,0,0,0,0,6,0,0,0,1,1.0,0,0,4.0559581516151235,2.2516291673878226,1,0,0,7070.0,6.0,0.6666655555574075,0.0,0.0,4.0,1.0,29.0,0.0,,999,1,phishing_data.xlsx
22,1,0,0,3,2,0.09090904958679565,1,0,0,0,0,0,0,0,7,0,0,0,0,0.0,0,0,4.0614821867207755,2.8073549220576037,1,0,0,7069.0,6.0,0.6666655555574075,0.0,0.0,4.0,1.0,29.0,0.0,SBI,24,1,phishing_data.xlsx
22,1,0,0,3,2,0.09090904958679565,1,0,0,0,0,0,0,0,6,0,0,0,0,0.0,0,0,4.027169118440618,2.584962500721156,1,0,0,6063.0,3.0,0.9999966666777778,0.0,0.0,0.0,0.0,59.0,0.0,NIC,22,1,phishing_data.xlsx
23,2,0,0,3,0,0.0,2,0,0,0,0,0,0,0,6,0,0,0,1,1.0,0,0,3.9690016298759927,2.2516291673878226,1,0,0,1665.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
40,2,2,0,3,0,0.0,2,0,0,0,0,0,0,0,10,0,0,0,1,20.0,1,0,4.3153115322251026,3.1219280948873624,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ICICI,30,1,phishing_data.xlsx
54,2,1,0,3,5,0.09259257544581935,2,0,0,0,0,0,0,0,11,0,0,0,1,5.0,0,0,4.870175696407592,2.913977073182752,1,0,0,15560.0,1.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,,999,1,phishing_data.xlsx
31,2,0,0,3,5,0.16129027055152564,2,0,0,0,0,0,0,1,10,0,0,0,1,6.0,0,1,4.17146526179041,3.3219280948873626,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
31,2,0,0,3,0,0.0,2,0,0,0,0,0,0,0,10,0,0,0,1,11.0,0,0,4.1958164715376185,3.1219280948873624,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ICICI,30,1,phishing_data.xlsx
83,3,0,0,3,9,0.10843372187545519,3,0,0,0,0,0,0,0,9,0,0,0,2,31.5,0,1,4.713432166307949,3.169925001442312,1,0,0,150702.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,,999,1,phishing_data.xlsx
179,2,1,1,7,22,0.1229050210667586,8,1,3,0,0,0,2,1,10,0,0,0,1,4.0,0,0,5.592782640852554,2.6464393446710157,1,0,0,108399.0,0.0,0.0,0.0,0.0,21.0,0.0,37.0,0.0,NIC,28,1,phishing_data.xlsx
183,3,1,1,7,24,0.13114753381707464,9,1,4,0,0,0,1,1,10,0,0,0,1,4.0,0,0,5.686309043764802,2.6464393446710157,1,0,0,144647.0,0.0,0.0,0.0,0.0,21.0,0.0,37.0,0.0,NIC,28,1,phishing_data.xlsx
25,1,1,0,3,0,0.0,1,0,0,0,0,0,0,0,7,0,0,0,0,0.0,0,0,3.8634651896016474,2.8073549220576037,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
66,3,1,0,3,20,0.3030302571166277,3,0,0,0,0,0,0,1,6,0,0,0,1,36.0,1,1,4.9037242327653585,2.584962500721156,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
28,1,0,0,3,3,0.10714281887756469,1,0,0,0,0,0,0,1,11,0,0,0,0,0.0,0,0,4.110577243331642,3.4594316186372973,1,0,0,28985.0,24.0,0.9999995833335069,0.0,0.0,16.0,0.0,56.0,0.0,SBI,32,1,phishing_data.xlsx
20,1,0,0,3,1,0.0499999750000125,1,0,0,0,0,0,0,0,7,0,0,0,0,0.0,0,0,3.6464393446710157,2.521640636343318,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
95,2,1,0,5,9,0.09473683213296503,2,0,0,0,0,0,0,0,16,1,0,0,1,4.0,0,0,4.553486467965907,3.327819531114783,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
28,2,0,0,3,3,0.10714281887756469,2,0,0,0,0,0,0,0,11,0,0,0,1,7.0,0,0,4.066108939837481,3.2776134368191157,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
196,3,3,0,7,21,0.10714285167638511,11,1,4,0,0,0,3,1,10,0,0,0,1,4.0,0,0,5.593935199895609,2.6464393446710157,1,0,0,100515.0,0.0,0.0,0.0,0.0,21.0,0.0,37.0,0.0,NIC,28,1,phishing_data.xlsx
23,2,0,0,3,0,0.0,2,0,0,0,0,0,0,0,6,0,0,0,1,1.0,0,0,3.8492239123906247,2.2516291673878226,1,0,0,1675.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
38,2,0,0,3,18,0.47368408587260896,2,0,0,0,0,0,0,1,10,0,0,0,1,18.0,0,1,4.346225868535943,3.1219280948873624,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ICICI,30,1,phishing_data.xlsx
32,2,1,0,3,0,0.0,2,0,0,0,0,0,0,0,16,1,0,0,1,6.0,0,0,4.066428031846025,3.375,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
83,3,0,0,3,10,0.12048191319495022,3,0,0,0,0,0,0,0,9,0,0,0,2,31.5,0,0,4.704111155514869,3.169925001442312,1,0,0,122862.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,,999,1,phishing_data.xlsx
79,2,0,0,6,23,0.29113920365326534,2,0,0,0,0,0,0,1,23,0,0,0,0,0.0,0,0,4.697856426143962,3.5342190211803404,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
22,1,0,0,3,2,0.09090904958679565,1,0,0,0,0,0,0,0,6,0,0,0,0,0.0,0,0,3.936260027531527,2.584962500721156,1,0,0,5503.0,4.0,0.9999975000062501,0.0,0.0,0.0,0.0,64.0,0.0,NIC,22,1,phishing_data.xlsx
39,2,0,0,3,15,0.38461528599608047,2,0,0,0,0,0,0,1,11,0,0,0,1,3.0,0,0,4.214262795507958,2.8453509366224368,1,0,0,14150.0,0.0,0.0,0.0,0.0,10.0,0.0,50.0,0.0,SBI,24,1,phishing_data.xlsx
83,3,0,0,3,10,0.12048191319495022,3,0,0,0,0,0,0,0,9,0,0,0,2,31.5,0,1,4.764309497952817,3.169925001442312,1,0,0,123210.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,,999,1,phishing_data.xlsx
46,2,1,0,3,0,0.0,2,0,0,0,0,0,0,0,11,0,0,0,1,18.0,0,0,4.127065630893371,3.2776134368191157,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
25,2,0,0,3,0,0.0,2,0,0,0,0,0,0,0,10,0,0,0,1,5.0,0,0,4.053660689688186,3.1219280948873624,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ICICI,30,1,phishing_data.xlsx
445,16,1,1,5,115,0.2584269604847874,47,1,10,0,0,0,20,1,14,0,0,0,0,0.0,0,0,5.541281570135972,2.9852281360342516,0,1,0,1691.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,,999,1,phishing_data.xlsx
32,2,0,0,3,0,0.0,2,0,0,0,0,0,0,0,10,0,0,0,1,12.0,0,0,4.116729296672175,3.1219280948873624,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ICICI,30,1,phishing_data.xlsx
33,2,0,0,3,0,0.0,2,0,0,0,0,0,0,0,10,0,0,0,1,13.0,0,0,3.995024710779948,3.1219280948873624,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ICICI,30,1,phishing_data.xlsx
95,5,0,1,3,5,0.0526315734072028,13,1,2,0,0,0,5,0,12,0,0,0,0,0.0,0,0,4.768458935203489,3.2516291673878226,1,0,0,702.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,NIC,14,1,phishing_data.xlsx
288,4,1,2,3,43,0.14930555037133508,16,1,3,0,0,1,7,1,13,0,0,0,1,2.0,0,0,5.808322829831612,3.180832987205441,1,0,0,56630.0,38.0,0.8421050415513048,1.0,0.0,11.0,0.0,6.0,0.0,,999,1,phishing_data.xlsx
39,2,0,0,3,0,0.0,2,0,0,0,0,0,0,0,16,0,0,0,1,13.0,0,0,4.028490680178816,3.75,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
27,2,0,0,3,2,0.07407404663924198,2,0,0,0,0,0,0,0,10,0,0,0,1,7.0,0,1,4.208410187268525,3.1219280948873624,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ICICI,30,1,phishing_data.xlsx
84,2,0,0,6,6,0.07142856292517108,2,0,0,0,0,0,0,0,10,0,0,0,1,4.0,0,0,5.126796440352591,2.6464393446710157,1,0,0,114813.0,2.0,0.49999750001249993,0.0,0.0,30.0,1.0,54.0,0.0,NIC,28,1,phishing_data.xlsx
35,1,0,0,3,4,0.11428568163266238,1,0,0,0,0,0,0,1,13,0,0,0,0,0.0,0,0,4.11471801682134,3.3927474104487847,1,0,0,42101.0,0.0,0.0,0.0,0.0,18.0,0.0,15.0,0.0,,999,1,phishing_data.xlsx
31,1,0,0,3,1,0.03225805411030513,1,0,0,0,0,0,0,0,9,0,0,0,0,0.0,0,0,4.235981390822668,3.169925001442312,1,0,0,50576.0,24.0,0.4583331423611907,0.0,0.0,30.0,0.0,17.0,0.0,,999,1,phishing_data.xlsx
22,1,0,0,3,2,0.09090904958679565,1,0,0,0,0,0,0,0,6,0,0,0,0,0.0,0,0,3.8110378683422788,2.584962500721156,1,0,0,6045.0,3.0,0.9999966666777778,0.0,0.0,0.0,0.0,59.0,0.0,NIC,22,1,phishing_data.xlsx
46,2,0,0,3,1,0.021739125708885716,2,0,0,0,0,0,0,0,15,0,0,0,1,21.0,0,0,4.59901141229656,3.506890595608519,1,0,0,141558.0,0.0,0.0,0.0,0.0,2.0,1.0,23.0,0.0,,999,1,phishing_data.xlsx
38,2,1,0,2,1,0.026315782548478276,2,0,0,0,0,0,0,0,9,0,0,0,1,21.0,1,0,4.106241250673739,2.94770277922009,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
51,2,0,0,3,6,0.11764703575548317,2,0,0,0,0,0,0,1,11,0,0,0,1,15.0,0,1,4.12548704805814,3.2776134368191157,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
50,2,0,0,3,0,0.0,2,0,0,0,0,0,0,0,15,0,0,0,1,25.0,0,0,4.033786320494366,3.506890595608519,1,0,0,557.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
34,2,0,0,2,0,0.0,2,0,0,0,0,0,0,0,6,0,0,0,1,19.0,0,0,4.02085512047121,2.584962500721156,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
196,3,3,0,7,20,0.10204081112036678,11,1,4,0,0,0,3,1,10,0,0,0,1,4.0,0,0,5.518042617279272,2.6464393446710157,1,0,0,108544.0,0.0,0.0,0.0,0.0,21.0,0.0,37.0,0.0,NIC,28,1,phishing_data.xlsx
40,2,1,0,3,7,0.1749999562500109,2,0,0,0,0,0,0,1,15,0,0,0,1,15.0,1,1,4.3464393446710154,3.506890595608519,1,0,0,3425.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
65,2,3,0,5,0,0.0,2,0,0,0,0,0,0,0,10,0,0,0,1,5.0,0,0,4.31323575256998,2.6464393446710157,1,0,0,918584.0,6.0,0.6666655555574075,2.0,1.0,6.0,0.0,25.0,0.0,NIC,28,1,phishing_data.xlsx
178,3,2,1,7,18,0.10112358982451743,8,1,4,0,0,0,0,1,10,0,0,0,1,4.0,0,0,5.592695671190447,2.6464393446710157,1,0,0,106726.0,0.0,0.0,0.0,0.0,21.0,0.0,37.0,0.0,NIC,28,1,phishing_data.xlsx
179,2,2,1,7,25,0.13966479666677115,8,1,3,0,0,0,2,1,10,0,0,0,1,4.0,0,0,5.554850677690528,2.6464393446710157,1,0,0,110054.0,0.0,0.0,0.0,0.0,21.0,0.0,37.0,0.0,NIC,28,1,phishing_data.xlsx
67,3,1,0,3,21,0.3134327890398822,3,0,0,0,0,0,0,1,6,0,0,0,1,36.0,1,1,4.7505822428843745,2.584962500721156,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
35,2,1,0,4,0,0.0,2,0,0,0,0,0,0,0,14,1,0,0,1,7.0,0,0,3.9188679318992437,3.2359263506290326,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
76,2,1,0,3,27,0.35526311114959064,5,1,2,0,0,0,0,1,20,1,0,0,1,4.0,0,1,4.764135987515845,3.6464393446710157,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
21,1,1,0,3,1,0.04761902494332146,1,0,0,0,0,0,0,0,6,1,0,0,0,0.0,0,0,3.939470994001287,2.584962500721156,1,0,0,1940.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,SBI,24,1,phishing_data.xlsx
26,1,0,0,4,0,0.0,1,0,0,0,0,0,0,0,10,0,0,0,0,0.0,0,0,3.873140679513133,2.6464393446710157,1,0,0,5735.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,NIC,24,1,phishing_data.xlsx
22,1,0,0,3,2,0.09090904958679565,1,0,0,0,0,0,0,0,6,0,0,0,0,0.0,0,0,3.936260027531527,2.584962500721156,1,0,0,5503.0,4.0,0.9999975000062501,0.0,0.0,0.0,0.0,64.0,0.0,NIC,22,1,phishing_data.xlsx
179,2,1,0,7,20,0.1117318373334169,8,1,3,0,0,0,2,1,10,0,0,0,1,4.0,0,0,5.551643537831424,2.6464393446710157,1,0,0,147140.0,0.0,0.0,0.0,0.0,21.0,0.0,37.0,0.0,NIC,28,1,phishing_data.xlsx
20,1,0,0,3,1,0.0499999750000125,1,0,0,0,0,0,0,0,7,0,0,0,0,0.0,0,0,3.508694969562842,2.521640636343318,1,0,0,8189.0,0.0,0.0,0.0,0.0,11.0,1.0,11.0,0.0,,999,1,phishing_data.xlsx
36,2,0,0,4,0,0.0,2,0,0,0,0,0,0,0,12,0,0,0,1,3.0,0,0,3.871178126382216,3.0220552088742005,1,0,0,50576.0,24.0,0.4583331423611907,0.0,0.0,30.0,0.0,17.0,0.0,,999,1,phishing_data.xlsx
196,3,1,0,7,17,0.08673468945231176,11,1,4,0,0,0,3,1,10,0,0,0,1,4.0,0,0,5.570266783563721,2.6464393446710157,1,0,0,107009.0,0.0,0.0,0.0,0.0,21.0,0.0,37.0,0.0,NIC,28,1,phishing_data.xlsx
84,2,1,0,6,6,0.07142856292517108,2,0,0,0,0,0,0,0,10,0,0,0,1,4.0,0,0,5.157214970851921,2.6464393446710157,1,0,0,172546.0,2.0,0.49999750001249993,0.0,0.0,30.0,1.0,52.0,0.0,NIC,28,1,phishing_data.xlsx
52,2,0,0,5,1,0.019230765532545088,2,0,0,0,0,0,0,0,10,0,0,0,1,8.0,0,0,4.3327586512417895,3.1219280948873624,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Airtel,28,1,phishing_data.xlsx
49,3,2,1,3,3,0.061224477301127074,3,0,0,0,0,0,0,0,11,0,0,0,1,18.0,1,1,4.315755956528585,3.2776134368191157,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Airtel,28,1,phishing_data.xlsx
56,2,3,0,3,1,0.017857139668367914,2,0,0,0,0,0,0,0,16,0,0,0,1,30.0,1,0,4.148536118672228,3.452819531114783,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
36,2,1,0,4,0,0.0,2,0,0,0,0,0,0,0,17,1,0,0,1,3.0,0,0,4.260067015271105,3.7345216647797512,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
38,2,0,0,4,2,0.05263156509695655,2,0,0,0,0,0,0,0,16,0,0,0,1,3.0,0,0,4.4385883686498095,3.5,1,0,0,98786.0,51.0,0.5294116608996743,1.0,1.0,23.0,0.0,0.0,0.0,Airtel,20,1,phishing_data.xlsx
34,2,0,0,2,3,0.08823526816609759,2,0,0,0,0,0,0,1,15,0,0,0,1,10.0,0,1,4.314972767530033,3.506890595608519,1,0,0,2624.0,1.0,0.9999900000999989,0.0,0.0,1.0,1.0,0.0,0.0,,999,1,phishing_data.xlsx
167,2,2,2,7,15,0.08982035390297281,6,1,3,0,0,0,0,1,10,0,0,0,1,4.0,0,0,5.444873173088843,2.6464393446710157,1,0,0,106275.0,0.0,0.0,0.0,0.0,21.0,0.0,37.0,0.0,NIC,28,1,phishing_data.xlsx
322,3,7,5,4,49,0.1521739083175805,3,0,0,0,0,0,0,1,14,0,0,0,2,4.5,0,0,5.893109544957005,3.3248629576173565,1,0,0,241.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
30,2,0,0,3,0,0.0,2,0,0,0,0,0,0,0,10,0,0,0,1,10.0,0,0,3.872905595320056,3.1219280948873624,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ICICI,30,1,phishing_data.xlsx
22,1,0,0,3,0,0.0,1,0,0,0,0,0,0,0,7,0,0,0,0,0.0,0,0,4.0614821867207755,2.8073549220576037,1,0,0,7069.0,6.0,0.6666655555574075,0.0,0.0,4.0,1.0,29.0,0.0,SBI,24,1,phishing_data.xlsx
48,2,2,0,3,1,0.020833328993056458,2,0,0,0,0,0,0,0,11,0,0,0,1,18.0,0,0,4.306127542695028,3.2776134368191157,1,0,0,438104.0,3.0,0.9999966666777778,1.0,0.0,56.0,0.0,19.0,0.0,,999,1,phishing_data.xlsx
45,2,1,0,2,6,0.13333330370371027,2,0,0,0,0,0,0,1,22,1,0,0,1,15.0,0,0,4.2647579641324835,3.8796640049025943,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
21,1,1,0,3,1,0.04761902494332146,1,0,0,0,0,0,0,0,6,1,0,0,0,0.0,0,0,3.939470994001287,2.584962500721156,1,0,0,7068.0,6.0,0.6666655555574075,0.0,0.0,4.0,1.0,29.0,0.0,SBI,24,1,phishing_data.xlsx
178,6,5,1,3,15,0.08426965818709785,15,1,1,0,0,0,7,1,13,0,0,0,2,14.0,1,0,5.138375049832982,3.0269868333592873,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
81,2,1,0,4,53,0.654320906873962,2,0,0,0,0,0,0,1,12,0,0,0,1,21.0,1,1,4.327703097431149,3.188721875540867,1,0,0,135689.0,14.0,0.8571422448983965,0.0,0.0,1.0,0.0,14.0,0.0,ICICI,26,1,phishing_data.xlsx
117,6,2,9,3,8,0.06837606253196046,12,1,3,0,0,0,2,1,14,0,0,0,1,22.0,1,1,4.8211179295817015,3.2359263506290326,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,999,1,phishing_data.xlsx
51,3,0,0,4,4,0.07843135717032212,3,0,0,0,0,0,0,0,9,0,0,0,2,5.0,0,0,4.5760303035226,2.94770277922009,1,0,0,105024.0,0.0,0.0,0.0,0.0,21.0,0.0,13.0,0.0,ICICI,24,1,phishing_data.xlsx
